text,label
"আলাপ করতে করতে এক পর্যায়ে চিকন গলা বাদ দিয়ে নর্মাল গলায় বলে, “ভাইজান আমার মোবাইলে টাকা নাই... আপনি লাইনটা কাইট্টা ফোন দেন পারলে আমারে”",0
সারা রাত আলাপ করলাম... বেচারার নাম বদরুল... বাড়ি করিমগঞ্জ,0
দিনের বেলায় গার্মেন্টসে সুপারভাইজারের জব করে... আর রাতের বেলায় জ্বীনের বাদশা হয়ে মানুষকে ভয় দেখায়,0
লোকটা মন্দ না...,0
একদিন আসতে বললাম অফিসে ... সে আসেনি,0
তার জন্য একটা চাকরিও ঠিক করেছি আমার এক বন্ধুর অফিসে... রিসিপশনিস্টের কাজ,0
পাওনাদার ফোন করলে ভারী গলায় ফোন ধরে বলবে ‘বস অফিসে নেই’,0
"বাসা থেকে ফোন আসলে চিকণ সুরে ফোন ধরে বলবে, ‘ভাবি ওয়েট লাইনটা দিচ্ছি... বাবুরা ভালো আছে?’",0
"আর তেড়িবেড়ি টাইপ কেউ ফোন করলে, জ্বীনের বাদশার টোন তো আছেই",0
কিন্তু বদরুল হাওয়া... ওকে পাওয়া যাচ্ছে না,0
আমি ফোন করলে ফোন ধরে না,0
"হয়তো সে রাতের কাউন্সেলিং এর জোস, সে রাত পর্যন্তই ছিল... পরে আবার সে ফিরে গেছে জ্বীনের কল সেন্টারে",0
আমি এখনও বদরুলকে মিস করি,0
"“হ্যালো স্লামালিকুম, কাস্টমার কেয়ার থেকে কাম্রুন্নেসা বলছি... আজ কিভাবে আপনাকে সাহায্য করতে পারি?”",0
‘ওয়ালাইকুম আসসালাম... এটা আপনাদের ফ্যামিলি বিজনেস নাকি? মেহেরুন্নেসা ভিকারুন্নেসা বদ্রুন্নেসা সব আছে দেখি একসাথে’,0
“আপনার প্রশ্নটা ঠিক বুঝতে পারছি না”,0
"“আচ্ছা ভালো কথা, বদরুল আছে এখানে?”",0
“কিয়ের হুইরপুল বাপ... আই সেইড বদরুল”,0
‘ম্যানেজার বদরুল?’,0
“মিনসেটা এখানে জয়েন করেছে নাকি? দেন তো ফোনটা”,0
‘এখান থেকে তো লাইন ফরওয়ার্ড করা যাবে না... কি ম্যাসেজ দিতে হবে বলেন আমি দিয়ে দিব’,0
“আমার ফোন নম্বর নোট করেন... উনাকে বলবেন উনার নতুন চাকরি আমি কনফার্ম করে রেখেছি ... শুধু রাত ৩ টার দিকে ফোন করে আমার সাথে চিকন গলায় কিছুক্ষণ আলাপ করতে হবে... এই যা”,0
"ছোটবেলায় বাংলা দ্বিতীয় পত্রে চিঠি লিখতে হতো, ‘বাবার কাছে টাকা চেয়ে পত্র লিখো’... ‘এবার শীতের ছুটি তুমি কীভাবে কাটালে তা জানিয়ে মামার কাছে চিঠি লিখো’",0
